id,passenger_id,bag_weight,is_priority
202,151,12.919265591294897,0
203,141,17.825226727779487,0
204,69,26.985150118172466,0
205,260,15.089242832412493,0
206,846,14.85813018439528,0
207,521,13.547397576573076,1
208,633,19.34851002533129,0
209,371,10.41910093823946,0
210,419,19.568922020963768,0
211,101,26.125266685840696,0
212,661,5.893715120978666,1
213,658,5.293381409172856,0
214,865,7.253687304635276,1
215,243,21.069801851843362,0
216,753,30.633652495562103,0
217,512,5.1465339806075585,0
218,849,33.09983913754043,0
219,555,8.188355347116074,1
220,95,30.25950584174679,0
221,226,19.4856429494884,0
222,518,24.78072161836532,0
223,214,20.320489533415472,0
224,718,19.31144675538064,1
225,67,30.046982850931744,0
226,396,27.67659138703449,0
227,612,19.502067095690126,1
228,12,8.349077881881847,0
229,237,8.462088779432245,0
230,834,29.046183821572264,0
231,770,20.881718640426,0
232,399,19.447674206580878,0
233,407,25.417005240821453,0
234,849,30.76524750242781,0
235,480,23.866194332399157,1
236,647,27.88543707039437,0
237,222,27.95811572350871,0
238,156,15.687843463788772,0
239,654,13.22249586922987,1
240,428,29.03492201525476,0
241,158,16.315363753527308,0
242,416,32.10008019568116,0
243,326,7.090720901903589,0
244,371,6.74652536226019,1
245,344,32.81012480304225,0
246,262,24.453647425443044,0
247,283,16.38798069344997,0
248,850,27.651812444485483,0
249,856,25.169804299809236,1
250,229,20.936031404587887,0
251,888,7.966200279879541,0
252,280,29.365387618782545,0
253,870,30.98069572041874,0
254,290,10.165060656579474,0
255,680,30.515349559312,0
256,47,31.335419330496926,0
257,715,21.48285836865548,0
258,214,24.68537108668061,0
259,758,16.467119600434742,0
260,24,13.45374942527798,1
261,321,26.659494408549342,1
262,274,30.856254470474244,0
263,556,24.622326588672426,0
264,844,20.347718319396478,0
265,313,9.767743005325148,1
266,363,6.603761378144545,1
267,668,18.370753707402393,1
268,380,6.480486910922638,1
269,711,22.080038957216754,0
270,674,16.481875739533137,1
271,470,27.715673590459083,0
272,746,14.169454905085503,0
273,675,22.789481029022962,0
274,116,21.130505652653014,1
275,605,5.141372765667235,1
276,42,7.171681947929311,0
277,796,13.711046374580615,0
278,379,31.467052430622953,1
279,722,9.410448646993357,0
280,206,26.326829913816248,0
281,466,34.20099698456862,0
282,732,28.717026580734657,0
283,280,12.288360850611319,0
284,648,32.25095781239245,0
285,618,7.793214695251702,1
286,118,19.044258256122074,0
287,237,31.62625723179241,1
288,309,24.237971277706094,0
289,456,17.409336941830965,0
290,900,13.784386002115063,0
291,475,16.2529821595505,0
292,100,20.268253430278588,1
293,261,14.571317896184222,0
294,305,34.06903586246899,0
295,354,32.99232959198435,0
296,286,31.120144046429623,1
297,328,17.654895065679604,0
298,103,25.739053080056866,0
299,63,32.08487921107894,0
300,687,30.51288463036784,1
301,282,17.42981042060623,0
302,441,8.371581479667821,0
303,293,7.268910915036484,0
304,738,22.31192135677108,0
305,7,24.27883805632795,0
306,639,30.495278137910724,0
307,92,13.775450610230932,0
308,190,10.024114716501273,0
309,871,16.370174995345984,0
310,476,15.607253708968251,0
311,511,8.974068620535643,1
312,462,25.168479575394564,1
313,53,20.26075822188128,0
314,754,26.633682683442988,1
315,486,15.58073360509204,0
316,644,14.771066347331068,1
317,490,19.17727559131567,0
318,364,31.32222036185441,0
319,112,6.20843920201941,0
320,409,29.144984518894162,1
321,7,16.069628379732695,0
322,742,30.63857077365433,0
323,668,29.066090265075694,0
324,197,15.462837421882652,0
325,835,25.81629605964848,0
326,876,9.788982703203203,0
327,735,31.88844656491364,0
328,367,17.134731933557283,1
329,250,18.668768460656004,0
330,595,26.172771531109547,0
331,240,29.625207101145527,0
332,380,12.090282299846287,0
333,872,24.840504196309862,1
334,835,16.759941316674457,1
335,471,16.06108772011884,0
336,775,25.70077471821964,1
337,701,16.615498224678028,1
338,455,15.383255004932229,1
339,366,30.076652243787272,0
340,290,8.038283714930191,0
341,874,25.27677868490632,0
342,403,12.46176181371874,0
343,58,5.464947254785709,0
344,521,10.002928066180761,1
345,304,23.19984589327603,0
346,115,26.273815744578123,0
347,210,5.631733506689601,0
348,41,6.0927632990516045,0
349,816,32.07626344528859,0
350,173,7.199174543411595,1
351,234,31.825464758497137,0
352,793,11.844977412527173,1
353,884,27.200534004746384,1
354,590,14.291997468380362,0
355,620,30.762560768275517,1
356,793,26.013645962730735,0
357,403,17.054403758050853,0
358,39,7.289073625222386,0
359,119,26.98100551612421,0
360,335,23.506542678955448,1
361,336,5.087351535013662,0
362,539,5.28259567917336,0
363,616,29.263789195780816,0
364,74,12.781992164055616,0
365,191,24.08401003184197,0
366,324,18.62643259295742,1
367,147,30.902900435653017,0
368,767,32.50883339307466,0
369,284,34.90423138036562,0
370,213,9.610524074217405,0
371,635,30.888921394264262,0
372,718,12.980641301864054,1
373,752,22.72447624686523,0
374,394,20.173185016076328,0
375,339,5.53964394717163,0
376,798,32.98313839718284,0
377,22,7.349811654476554,0
378,771,25.646567582232073,0
379,869,28.55020508624786,0
380,105,28.858635471430528,1
381,466,9.064835567865345,0
382,459,18.427098515239162,0
383,432,29.882866113019396,0
384,770,14.08037631136264,0
385,716,19.03246026123991,1
386,822,13.183816780995373,0
387,774,18.906542536559726,0
388,619,31.635137677786403,0
389,763,18.653726930983083,1
390,221,21.677360512229612,0
391,379,17.119288499092505,0
392,222,18.803515496099763,0
393,258,5.455225971392651,0
394,713,13.51236529881368,0
395,367,18.097451652254733,0
396,770,24.013909279781867,1
397,349,18.501557916616765,0
398,225,15.13451129964692,0
399,714,16.642962060324713,1
400,738,12.268799876013997,0
401,236,32.73482848322159,1
402,183,20.652296773727436,0
403,712,5.402283616163693,0
404,869,5.583387752586399,0
405,758,34.18884904856125,0
406,444,11.643526741197352,0
407,865,29.16824866442944,1
408,623,6.7482590468172345,1
409,6,32.63488210083647,0
410,236,31.23251011000035,0
411,127,22.13279487303544,0
412,104,5.269959718497673,1
413,749,12.734326220700128,0
414,480,17.204679421953948,0
415,155,18.801923502426853,0
416,257,13.93036275687116,0
417,235,5.9884360473659,1
418,500,22.703822177796262,0
419,289,20.72464003084268,0
420,510,13.490019062872332,0
421,552,6.139279027088196,0
422,800,34.83782561665821,0
423,709,19.459585604792178,0
424,785,27.680127253222313,0
425,894,18.569421051540065,0
426,776,6.295108725888243,0
427,569,14.288022352565001,0
428,298,14.603304230177036,1
429,610,30.15058712147048,0
430,137,24.626899339996232,0
431,376,13.262897109184186,0
432,87,34.03219863977258,0
433,419,14.646254971936141,0
434,754,34.94702077486161,1
435,199,34.8849107951079,0
436,463,10.736315532402255,0
437,437,14.382233485652005,1
438,310,19.581325954539626,0
439,596,24.92302013443673,1
440,754,20.84142347011398,0
441,281,34.083244073967705,1
442,323,26.719674927070745,1
443,764,11.361345481489233,1
444,702,8.152926506409148,1
445,152,25.652038721280704,1
446,302,9.753573205422889,0
447,278,28.630305210072624,0
448,651,14.331100017810108,0
449,688,14.806797891668195,0
450,8,5.323951771685359,1
451,807,26.03033801285122,0
452,235,8.398092591940573,1
453,675,28.186417323905545,1
454,561,19.756034657516203,0
455,302,28.528394448637073,0
456,38,22.51779617593224,0
457,136,7.472998160569722,0
458,822,27.96957010115549,0
459,421,7.093984546842492,1
460,219,19.361051617079966,1
461,348,10.170476424348898,0
462,808,27.570055339336548,0
463,546,32.34773683418379,0
464,864,21.623784900748227,0
465,79,20.814418828975413,0
466,748,27.91889588976854,0
467,895,5.152364389271816,0
468,273,32.53275927905482,0
469,161,10.92346451273395,1
470,687,34.52356651478712,0
471,878,27.087618438813866,0
472,308,28.227534431020132,0
473,374,24.686089411208197,0
474,733,19.149895483554808,0
475,9,22.148830800834965,0
476,801,6.392086580453769,0
477,444,23.71878528296043,0
478,113,23.7829430596114,0
479,205,31.736023922054283,0
480,405,20.16969072290658,0
481,698,7.31433122258183,0
482,853,14.185877614462436,1
483,197,24.668882363429525,1
484,778,12.177765882543916,0
485,774,13.415834655662028,0
486,760,29.614070490825604,0
487,115,22.52959195288127,1
488,121,20.255822953207176,0
489,653,14.55355900417413,0
490,65,26.927841077991,0
491,276,13.631553034700879,0
492,825,27.111905529325256,0
493,239,7.10304440802326,0
494,302,30.936240247462507,0
495,392,19.986993901277984,1
496,522,18.1552405009691,0
497,369,23.330702346257734,0
498,233,23.72576218688811,0
499,195,8.961055306699865,0
500,12,27.687007694486397,0
501,689,13.277848938501887,1
502,177,32.14885640509742,0
503,217,29.535519902444975,1
504,11,15.387981246042454,0
505,446,29.232178796021433,0
506,630,15.691714978997126,1
507,164,8.028430449081219,0
508,551,33.856647161771235,0
509,53,24.578060456463202,0
510,218,18.68298579987775,0
511,718,16.93320054593119,0
512,824,14.74116002774792,0
513,360,34.443427862873875,0
514,385,9.042417953927222,0
515,56,14.444151767617049,0
516,118,19.564929208479903,1
517,900,19.339986351629342,1
518,253,19.140994532235304,0
519,798,10.273514474911455,1
520,780,9.347975813285016,0
521,803,12.643027589858601,1
522,845,32.43578461406168,0
523,180,8.391589035035304,0
524,415,27.722753101199743,1
525,870,27.72645179400114,0
526,235,29.293112116917868,0
527,855,31.598464669680666,1
528,708,12.891085326167907,1
529,820,11.73678407806689,1
530,80,18.96516999582439,0
531,647,12.952675062561084,0
532,22,27.029299669493227,0
533,477,24.07818730224301,0
534,843,31.249630641579543,0
535,440,7.482149104612147,0
536,737,32.45250000074225,0
537,570,13.800458800102685,0
538,93,19.72083037780952,1
539,192,18.15834307818931,1
540,103,27.809349533132718,1
541,396,17.60999928295528,1
542,7,33.30659436948228,0
543,640,32.07601647915726,1
544,567,31.164834559085193,0
545,231,7.137749979446837,1
546,874,30.627741846618186,1
547,574,28.449063363296315,1
548,240,8.10538841018393,0
549,90,8.222429763086655,0
550,232,8.034914345526236,0
551,457,5.339977796134626,0
552,233,21.459029155837506,0
553,354,34.20182874308129,0
554,333,18.160541086993806,0
555,439,21.222725056620693,0
556,375,34.03909390309867,0
557,292,12.65546686322692,0
558,345,30.754107577947888,0
559,664,21.391714016352083,0
560,428,22.084295439890322,0
561,657,15.295215716218507,1
562,130,21.847530829007244,0
563,141,7.194275284348518,0
564,415,27.939307178423366,0
565,93,13.54063284632815,0
566,626,31.62824988481865,0
567,284,16.035520838223754,0
568,655,9.284723314606477,0
569,223,25.87644723105455,0
570,744,9.937344341405085,0
571,463,27.610415466289712,0
572,545,34.043367092183495,0
573,276,28.38658606385785,0
574,682,5.67347745293974,0
575,140,22.99657364158324,0
576,357,25.862320129091728,0
577,713,29.763749773888556,1
578,23,6.680069268170005,0
579,736,19.40323483856859,0
580,880,21.06112617915183,1
581,270,10.07374587932534,0
582,859,14.67349429131949,0
583,665,18.206651787684955,1
584,333,29.996290638734045,1
585,85,32.882226982106204,0
586,621,23.852684867530186,1
587,31,16.84835558064386,1
588,741,12.62093053396958,0
589,240,34.46405553308451,1
590,890,34.49059994229076,0
591,363,32.74930844705104,0
592,822,28.570074496334577,1
593,389,14.773386312368547,1
594,653,29.510014504928918,0
595,668,17.263790518135178,0
596,299,14.803192944651355,0
597,857,27.345960753988386,0
598,371,7.389617828612687,0
599,99,6.456881698869851,1
600,47,18.438610915435568,1
601,839,18.369164024664855,0
602,422,31.86932459191505,0
603,480,8.784592888634503,0
604,579,8.698517823572384,0
605,62,9.423578014247035,0
606,109,5.892087838838078,0
607,679,7.151952134447251,0
608,549,24.79609600487117,0
609,119,17.947529873525276,0
610,598,27.90809201264041,0
611,382,34.777931557449804,0
612,392,24.77104043297004,0
613,52,6.513667118603712,0
614,603,8.136885942630245,0
615,289,31.430122544441236,0
616,337,20.824878336747844,1
617,810,29.7451147818722,0
618,204,30.698370086747783,0
619,880,32.83023624498558,0
620,238,33.49487616459098,0
621,382,21.644773895099185,0
622,667,15.230605167681016,1
623,752,33.855946230439955,1
624,136,21.422192180036756,1
625,407,6.927581688638331,0
626,508,24.28329650179595,0
627,362,22.630542511850322,0
628,381,31.87378618684118,0
629,881,24.595615674734375,0
630,576,15.471572733846541,0
631,635,33.98677177117462,1
632,254,29.048584579461007,0
633,477,23.91252855144063,0
634,114,13.787756102093686,1
635,20,16.206208889428865,1
636,528,25.0990977228997,0
637,145,7.159424553899651,1
638,208,12.700417749507904,1
639,531,26.41702800189794,0
640,376,19.400555295338627,0
641,504,17.071806944432904,0
642,166,9.543728672012435,0
643,550,18.25547103433198,0
644,181,28.120759122807016,1
645,861,12.920385382156791,1
646,617,5.161956265510322,1
647,612,25.055147034529483,1
648,602,34.17879813297658,1
649,812,23.204796907657485,0
650,444,8.597655767813905,0
651,332,14.621992770340192,0
652,503,31.0292484416067,0
653,79,11.977042227704857,0
654,585,23.23087710492824,0
655,688,17.080136247619933,1
656,396,11.23531164258947,0
657,608,29.40220680694039,1
658,857,27.284938293970708,0
659,103,24.84773197877796,0
660,402,12.090097708062537,0
661,224,7.935710081493501,1
662,518,22.284779894778985,0
663,634,21.610335006183,0
664,236,10.651550280046191,0
665,427,6.687400829455175,0
666,116,7.421253625819579,0
667,163,34.783129595382015,0
668,226,28.50751684228651,0
669,230,32.65962427895518,0
670,182,10.851641667090899,0
671,249,33.81705608970305,0
672,318,9.279630544194863,0
673,210,20.272454856994134,0
674,656,29.89087053251192,0
675,392,15.494100635347381,0
676,857,17.744855995307013,0
677,96,8.845553308972935,0
678,894,8.687656399969182,0
679,858,23.58704674335979,1
680,756,25.2659710586017,0
681,86,28.3199754224658,0
682,415,21.700461580452604,0
683,394,24.372778767839176,1
684,696,5.405518150991602,0
685,633,9.865121814115643,0
686,844,34.54744298050714,1
687,501,7.279805189474954,1
688,604,25.363646667807348,0
689,582,10.282478990951487,0
690,133,26.501557573029256,1
691,791,26.1797120888598,0
692,649,12.025971793642706,0
693,314,13.089031976576125,0
694,699,24.643121408062648,1
695,221,16.702581163406407,0
696,438,10.836439090997338,0
697,46,26.950387963624454,1
698,790,9.624425730090024,0
699,192,30.6693099243484,0
700,520,20.440085721554826,0
701,379,8.17101811637902,1
702,788,25.822170005929532,0
703,691,20.57489118723621,0
704,334,13.941727153844285,0
705,39,17.676181406715646,0
706,293,13.950132307624962,1
707,690,12.890775072283521,0
708,162,9.908252625311366,0
709,331,15.883013994124276,0
710,886,12.529616189482123,1
711,104,25.50303461161751,0
712,161,25.51630223489919,0
713,799,20.05520727666915,0
714,635,28.33833582410963,0
715,54,30.240191570181445,0
716,34,22.392993723028194,0
717,242,23.568054882903013,0
718,890,13.486577293590955,0
719,113,31.846076021165594,1
720,318,5.726181332675894,0
721,23,15.45807408328537,1
722,558,26.65401264649568,0
723,824,7.402685290134837,1
724,647,10.495085822848779,1
725,118,22.678571835885535,1
726,701,21.79981014390674,1
727,643,27.16784888392865,0
728,212,29.378379172645154,0
729,418,8.857387355350074,0
730,113,5.551429693257262,0
731,44,25.689155589767182,0
732,128,14.041753872990776,1
733,876,23.779517417538607,0
734,158,9.516337641866741,0
735,785,19.071201399978886,1
736,827,20.132742381903107,0
737,394,22.552334491196483,0
738,867,20.39510048991693,1
739,852,19.870723106861416,0
740,512,14.982024619515666,0
741,45,7.135407089542587,1
742,108,7.6856059039052695,1
743,219,18.01334823221461,1
744,443,15.673793834629791,0
745,830,20.484044140234936,1
746,315,14.145145077688008,0
747,177,25.63730274365973,0
748,228,30.918644660285317,0
749,703,13.96589566360603,0
750,672,10.789520238170859,0
751,267,8.485417227622673,0
752,870,23.487621217124374,0
753,838,18.31567973421708,0
754,379,10.640471515888668,1
755,489,24.59410199875566,0
756,702,9.454495490158532,0
757,687,21.629021175438577,0
758,290,20.81445144875794,0
759,357,27.0268340355825,0
760,657,6.653289198220003,0
761,744,31.63618795553991,0
762,872,26.089751784404584,1
763,204,11.483779950462868,0
764,213,10.50216045829219,0
765,552,17.9498064243135,0
766,787,29.52695988633791,0
767,323,30.288499794173212,0
768,594,20.61368276418149,0
769,181,30.824325880602125,0
770,499,5.163311275750717,1
771,320,6.055238945947899,0
772,83,32.35464780910228,0
773,303,28.259957896577482,1
774,262,18.52118174751157,0
775,784,27.608303944339614,1
776,200,33.66918385170265,0
777,240,28.162685716438553,0
778,692,30.27114001454966,1
779,683,27.81819744170185,1
780,295,10.046332773006249,1
781,512,30.007223289372103,0
782,689,10.853264600726302,1
783,881,31.77833984132441,1
784,396,18.75949694243228,0
785,749,25.309302569330853,0
786,138,19.917225436419304,0
787,839,7.819727882498061,1
788,878,13.721669228619952,0
789,823,34.51195561991018,0
790,129,33.82144255009452,0
791,49,14.614606929666419,0
792,676,34.888904127356774,0
793,789,30.36653586490699,0
794,293,23.32878498296764,1
795,628,6.203738607830285,0
796,536,32.043404886151386,1
797,311,21.722878377929593,0
798,537,31.054284536083088,0
799,639,30.03287359717227,0
800,234,29.990186456032582,0
801,209,25.945215821447153,0
802,605,13.742454160281458,1
803,94,15.084807732335596,0
804,327,14.25407637748059,0
805,225,5.601379985976941,0
806,890,22.477067276444338,0
807,792,25.965010113380984,1
808,11,30.615979805756105,0
809,329,9.20496300148191,0
810,12,21.325494469304054,0
811,35,5.240244220213485,0
812,447,7.852809431321885,0
813,452,6.626352326179791,0
814,740,26.76434102046461,0
815,220,7.431786916328095,0
816,441,26.4935894467637,0
817,653,12.4887411323175,1
818,535,31.331388820908185,0
819,595,29.394499650914423,1
820,229,33.73490652425829,1
821,344,31.512860463740957,0
822,80,32.99988257349042,0
823,353,30.762271895399234,0
824,396,25.80145701844566,0
825,290,10.10777456376308,0
826,455,13.151225565622788,0
827,843,11.381808983908194,0
828,671,23.107573629746167,1
829,128,20.10859813920804,0
830,702,31.01239991475271,0
831,543,33.58018599497227,0
832,898,17.14579668854433,0
833,359,20.19051659842437,0
834,527,34.14549070412417,1
835,313,13.287168248694307,1
836,75,28.77172326076441,1
837,546,11.757197070057387,0
838,871,25.443803462758158,0
839,196,12.608468829156925,0
840,843,31.512001664941607,0
841,29,21.844338312100305,0
842,706,10.578009226231536,0
843,16,11.73107527095458,0
844,423,19.81547587124301,0
845,589,33.848060767246366,0
846,805,28.089264916509634,1
847,593,19.649289284775353,0
848,405,15.131574336866512,1
849,636,21.47805480045328,1
850,531,27.45082500285859,0
851,614,28.517857653584,0
852,77,14.73826394290834,0
853,229,26.634778046416315,1
854,297,24.733663401085582,0
855,510,33.77336875988882,1
856,715,32.932708715240445,0
857,573,28.681379768107313,1
858,538,26.701840665647854,1
859,583,13.221247691128275,0
860,615,30.378957682956,0
861,326,17.825171111400984,0
862,363,13.16721627518134,0
863,669,16.524822738603874,0
864,875,30.078064700495236,1
865,359,9.45899646733655,0
866,706,18.684762233594675,1
867,787,19.770727835884692,1
868,324,6.098890927964582,0
869,698,10.87238088644496,1
870,326,29.802272857275693,0
871,625,29.923021657842817,1
872,825,13.772452516527439,0
873,165,31.246917037937788,0
874,573,28.153488172050434,0
875,604,17.537224513862284,0
876,798,27.452190332151137,0
877,455,33.84003893584419,0
878,153,18.769091541960464,0
879,737,12.152815368604509,1
880,127,33.25449500150468,0
881,193,23.112328656897695,0
882,627,8.15795487441276,0
883,774,22.180484475700684,1
884,530,20.01742668344896,1
885,10,30.667666822266902,0
886,92,20.92085569290564,0
887,139,12.656973030328503,0
888,481,25.269321915946655,0
889,449,21.277263576067405,1
890,333,11.991338848006173,0
891,869,22.208835738287235,1
892,340,29.646067336690585,0
893,52,5.857127531720313,1
894,707,23.92553115935335,0
895,466,15.487555873531761,1
896,718,13.780143372782724,1
897,799,16.77763251083334,1
898,475,15.26067992743945,0
899,401,29.967173201253246,0
900,439,13.243934323037017,0
901,878,26.994590693197562,0
902,605,7.821794606857662,0
903,821,33.541891174532466,0
904,657,23.669499117456553,0
905,598,26.201557311336803,0
906,509,13.94117996283353,0
907,153,17.362897061243437,0
908,514,11.713351588129287,0
909,503,32.976082574066716,0
910,854,19.64313341304133,0
911,772,23.9134434697397,0
912,676,27.028160915921465,1
913,6,16.13318273298617,1
914,500,26.603049636174237,1
915,661,25.279774692690207,1
916,717,26.169780016218397,0
917,118,19.676897006138386,0
918,485,16.488121468748513,0
919,601,11.662465646269695,0
920,666,29.738790584026788,0
921,679,23.25050139595036,0
922,468,18.33056588292485,0
923,161,33.31987720131834,0
924,270,6.435164375211164,1
925,56,30.505158356151426,0
926,228,34.92747778837917,0
927,849,31.60826332648602,0
928,149,29.31309756846876,0
929,46,16.22917980218974,0
930,144,11.939425467868805,1
931,750,27.045515614988034,0
932,784,14.137260988657053,0
933,632,10.281190464649121,0
934,340,28.595776613107738,0
935,413,14.376309567101666,1
936,732,32.43325188462015,0
937,520,30.218979344573757,0
938,344,30.429209885277654,1
939,387,28.147091781674785,1
940,473,31.4264427132421,0
941,275,29.172406765343602,0
942,353,23.07534090724186,0
943,66,13.874681557455894,0
944,79,31.646275796424472,0
945,598,30.21810868319576,1
946,636,19.186379666316352,0
947,202,6.172360580058656,1
948,662,24.156311822057404,0
949,558,6.517905610297452,0
950,113,32.788398855452215,0
951,91,33.848937698759215,1
952,141,10.684704376988126,1
953,289,25.291681341647298,0
954,730,7.7680701368828835,0
955,589,26.885507857193662,0
956,411,15.418629984580237,1
957,377,25.431503351913356,1
958,384,16.186295276065337,0
959,846,9.367025294997072,0
960,152,17.183299415076736,0
961,835,8.3802057990437,0
962,751,22.306498249308373,0
963,627,6.228545964484393,0
964,319,20.81959038799579,1
965,369,31.591059412866226,0
966,606,30.13619810358088,1
967,560,31.483450988794903,0
968,703,32.66146406381321,0
969,462,8.135836636270827,0
970,12,8.862416086271391,0
971,156,21.710204189393856,0
972,684,31.81918005273288,0
973,477,34.23048369572092,0
974,401,6.387857520199999,0
975,808,15.673222526019805,0
976,177,11.386827639799805,0
977,341,27.67897546793744,0
978,57,24.205816056110958,0
979,855,8.596640944515363,1
980,852,19.505662020949146,0
981,448,25.563215671138742,1
982,203,28.37016181772113,0
983,697,5.601581293520256,0
984,633,31.714087219516696,0
985,738,22.078441488515733,1
986,202,29.35727344879714,1
987,330,29.238140900428505,0
988,363,10.695579808129075,0
989,892,8.305163607608993,0
990,454,26.6386180692148,0
991,356,9.692807564648572,0
992,216,30.498124742141712,0
993,555,26.785684515863153,0
994,887,30.254760930957875,1
995,23,13.970380388280383,0
996,155,14.497941812317071,0
997,186,25.13664669038953,0
